Nodo	Centralità	Distanza Media
7486	0.036650	27.284942
9795	0.036645	27.288480
1173	0.036642	27.290938
3448	0.036640	27.292903
2958	0.036638	27.293985
2250	0.036637	27.294771
7188	0.036635	27.296245
8058	0.036631	27.298997
7181	0.036630	27.300177
3291	0.036628	27.301848
9286	0.036627	27.301946
3212	0.036625	27.303715
7666	0.036624	27.304305
9094	0.036623	27.304993
4951	0.036622	27.306173
3113	0.036619	27.308237
4184	0.036619	27.308532
4497	0.036619	27.308532
476	0.036616	27.310301
3876	0.036613	27.312955
8577	0.036611	27.313937
3283	0.036611	27.314232
6581	0.036610	27.314724
2657	0.036610	27.315117
1413	0.036609	27.315608
7201	0.036609	27.315707
3597	0.036609	27.316002
4403	0.036607	27.316984
837	0.036600	27.322292
369	0.036599	27.323275
4946	0.036599	27.323275
9924	0.036597	27.324848
1671	0.036591	27.328976
7501	0.036586	27.333006
8892	0.036582	27.335954
1515	0.036579	27.338412
6766	0.036576	27.340476
6163	0.036574	27.342048
2543	0.036569	27.345390
7547	0.036568	27.346177
3829	0.036560	27.352369
71	0.036560	27.352664
6786	0.036559	27.352959
2200	0.036557	27.354236
7800	0.036552	27.358463
1523	0.036551	27.358659
1263	0.036551	27.358758
8622	0.036548	27.361018
5868	0.036547	27.362099
1686	0.036541	27.366817
7082	0.036540	27.367014
2289	0.036540	27.367112
9087	0.036540	27.367309
7354	0.036538	27.369078
6067	0.036534	27.372027
8938	0.036529	27.375860
8802	0.036526	27.377826
6001	0.036526	27.378022
8697	0.036523	27.379890
8754	0.036522	27.380578
1698	0.036507	27.391881
3875	0.036500	27.397189
5110	0.036500	27.397189
9252	0.036499	27.397877
8906	0.036497	27.399351
4277	0.036496	27.400531
8597	0.036491	27.404167
677	0.036490	27.404659
9391	0.036488	27.406428
1904	0.036487	27.407018
1018	0.036483	27.409770
8668	0.036483	27.410163
4628	0.036481	27.411244
580	0.036476	27.415078
1486	0.036471	27.419009
5429	0.036469	27.420484
5289	0.036466	27.423039
425	0.036463	27.425005
10127	0.036463	27.425201
328	0.036460	27.426971
1540	0.036458	27.428740
3460	0.036456	27.430116
9025	0.036456	27.430116
4414	0.036455	27.431394
5121	0.036454	27.431689
7293	0.036454	27.431689
2735	0.036453	27.432770
3003	0.036452	27.433163
5157	0.036450	27.434637
9449	0.036446	27.437684
5782	0.036446	27.438077
1521	0.036444	27.439257
3664	0.036444	27.439257
9878	0.036442	27.440731
1685	0.036441	27.441616
595	0.036436	27.445154
7801	0.036435	27.446137
2126	0.036434	27.446629
1428	0.036424	27.454295
727	0.036421	27.457047
4469	0.036420	27.457735
241	0.036415	27.461470
8937	0.036412	27.463338
5540	0.036412	27.463731
2505	0.036410	27.464616
0	0.036410	27.464714
1496	0.036409	27.465500
4203	0.036408	27.466287
9104	0.036404	27.469137
4387	0.036403	27.470218
9024	0.036402	27.470906
1024	0.036399	27.473265
7425	0.036395	27.476017
5439	0.036393	27.477688
756	0.036390	27.480047
9923	0.036387	27.482111
5865	0.036387	27.482701
3143	0.036386	27.482996
1355	0.036386	27.483094
8168	0.036386	27.483192
909	0.036385	27.484077
810	0.036383	27.485650
4328	0.036382	27.485846
9300	0.036381	27.486534
3708	0.036380	27.487615
5923	0.036380	27.487615
2322	0.036380	27.487812
6137	0.036379	27.488107
5223	0.036379	27.488205
6261	0.036377	27.489581
8039	0.036376	27.490761
6943	0.036371	27.494496
5011	0.036360	27.502654
9371	0.036350	27.510320
4076	0.036349	27.510812
6962	0.036347	27.512286
7285	0.036336	27.520641
5875	0.036335	27.521820
8171	0.036333	27.522902
5977	0.036332	27.523688
1985	0.036326	27.528504
3267	0.036325	27.528995
7964	0.036325	27.529192
5348	0.036324	27.530273
5222	0.036323	27.530765
7945	0.036323	27.530863
6542	0.036322	27.531748
9877	0.036320	27.533419
7752	0.036318	27.534598
363	0.036312	27.539414
8169	0.036311	27.540004
367	0.036310	27.540594
6491	0.036309	27.541183
9794	0.036309	27.541183
8833	0.036307	27.543051
1034	0.036302	27.546688
5082	0.036300	27.547965
9474	0.036299	27.548948
6523	0.036299	27.549145
3524	0.036298	27.549538
5335	0.036298	27.549735
2656	0.036295	27.551799
3097	0.036295	27.552192
5151	0.036293	27.553568
3293	0.036292	27.554551
9503	0.036291	27.555042
3241	0.036289	27.556418
9855	0.036287	27.557794
836	0.036286	27.558777
10091	0.036285	27.559858
6744	0.036282	27.561726
6897	0.036281	27.563004
2231	0.036280	27.563593
1174	0.036279	27.564478
1213	0.036277	27.565756
9722	0.036273	27.568508
9650	0.036272	27.569196
2636	0.036271	27.570474
1719	0.036269	27.571555
2959	0.036267	27.572931
7749	0.036267	27.573128
7319	0.036266	27.574110
5068	0.036266	27.574209
7539	0.036264	27.575290
9555	0.036263	27.576568
5908	0.036262	27.577452
2465	0.036260	27.578435
2995	0.036256	27.581286
8684	0.036256	27.581974
9256	0.036255	27.582170
1049	0.036252	27.584529
4160	0.036251	27.585217
7963	0.036246	27.589247
259	0.036246	27.589444
2527	0.036245	27.590328
213	0.036244	27.590820
9288	0.036241	27.593277
7062	0.036240	27.593572
1170	0.036238	27.595046
5113	0.036236	27.597110
3112	0.036234	27.598388
735	0.036231	27.600944
1665	0.036229	27.602418
1039	0.036228	27.603106
3703	0.036225	27.604875
3002	0.036224	27.606153
993	0.036221	27.608119
4192	0.036220	27.609200
1967	0.036216	27.611854
9063	0.036215	27.613132
7426	0.036207	27.618734
4878	0.036206	27.620110
7654	0.036206	27.620110
3945	0.036202	27.622666
7125	0.036201	27.623354
6262	0.036196	27.627482
271	0.036193	27.629546
6547	0.036193	27.629742
10109	0.036185	27.635935
5188	0.036182	27.637999
5158	0.036181	27.638883
9502	0.036175	27.643405
3494	0.036173	27.644584
1828	0.036172	27.645371
6516	0.036172	27.645862
5210	0.036170	27.647533
1666	0.036167	27.649204
9296	0.036165	27.650776
7180	0.036165	27.650875
7130	0.036162	27.653627
811	0.036161	27.654020
6400	0.036160	27.654708
5912	0.036158	27.656477
7364	0.036157	27.656969
1783	0.036153	27.659917
2377	0.036152	27.660704
7115	0.036152	27.660999
4057	0.036146	27.665225
6808	0.036139	27.671122
8014	0.036137	27.672204
8576	0.036133	27.675251
7119	0.036132	27.676430
1264	0.036130	27.677708
606	0.036129	27.678298
919	0.036128	27.679281
3517	0.036128	27.679575
1775	0.036127	27.679772
1984	0.036126	27.680951
512	0.036124	27.682721
4404	0.036122	27.683605
994	0.036120	27.685768
4658	0.036118	27.687242
6490	0.036116	27.688323
5661	0.036114	27.690092
5718	0.036110	27.693434
3651	0.036108	27.694417
1077	0.036105	27.696973
5724	0.036099	27.701297
3191	0.036097	27.702870
3757	0.036097	27.702870
7886	0.036089	27.709062
8929	0.036088	27.709750
6044	0.036086	27.711323
2729	0.036084	27.713387
8643	0.036083	27.713780
8480	0.036083	27.714173
7353	0.036082	27.714861
8748	0.036081	27.715451
2002	0.036080	27.715943
10051	0.036080	27.716532
4379	0.036075	27.720267
707	0.036074	27.720562
5187	0.036074	27.721054
6764	0.036065	27.728032
4540	0.036063	27.729113
2528	0.036063	27.729605
8483	0.036059	27.732160
6873	0.036058	27.733143
